"Date","Price","Open","High","Low","Vol.","Change %"
"12/16/2020","16,387.6","16,387.6","16,619.9","16,260.9","40.13M","0.52%"
"12/15/2020","16,303.1","16,493.2","16,535.4","16,260.9","45.36M","-1.66%"
"12/14/2020","16,577.7","16,641.0","16,683.2","16,450.9","33.55M","1.16%"
"12/11/2020","16,387.6","16,049.7","16,387.6","15,923.0","38.55M","3.19%"
"12/10/2020","15,880.8","16,260.9","16,303.1","15,711.8","70.43M","-2.34%"
"12/09/2020","16,260.9","16,260.9","16,303.1","16,091.9","35.36M","0.26%"
"12/08/2020","16,218.6","16,134.2","16,387.6","16,049.7","47.11M","0.52%"
"12/07/2020","16,134.2","15,648.5","16,218.6","15,564.0","56.53M","3.38%"
"12/04/2020","15,606.2","15,648.5","15,732.9","15,500.6","41.16M","0.27%"
"12/03/2020","15,564.0","15,014.9","15,564.0","14,909.3","52.15M","4.39%"
"12/02/2020","14,909.3","15,036.0","15,057.2","14,824.9","33.92M","-0.84%"
"12/01/2020","15,036.0","14,740.4","15,036.0","14,592.6","50.51M","0.28%"
"11/30/2020","14,993.8","15,310.6","15,373.9","14,993.8","40.45M","-2.07%"
"11/27/2020","15,310.6","14,782.6","15,373.9","14,782.6","37.13M","3.28%"
"11/26/2020","14,824.9","14,824.9","14,951.6","14,487.0","76.83M","-1.40%"
"11/25/2020","15,036.0","15,542.9","15,585.1","14,867.1","129.03M","-5.07%"
"11/24/2020","15,838.5","15,944.1","16,260.9","15,331.7","113.37M","0.00%"
"11/23/2020","15,838.5","15,078.3","15,986.3","14,993.8","54.86M","5.04%"
"11/20/2020","15,078.3","14,909.3","15,078.3","14,761.5","42.03M","1.42%"
"11/19/2020","14,867.1","14,655.9","14,993.8","14,550.3","61.47M","1.73%"
"11/18/2020","14,613.7","14,191.3","14,613.7","14,085.7","51.23M","3.75%"
"11/17/2020","14,085.7","13,726.7","14,085.7","13,684.5","37.60M","3.41%"
"11/16/2020","13,621.1","13,642.2","13,832.3","13,473.3","59.16M","0.94%"
"11/13/2020","13,494.4","13,304.4","13,494.4","13,283.2","28.17M","1.59%"
"11/12/2020","13,283.2","13,219.9","13,304.4","13,198.8","22.71M","0.48%"
"11/11/2020","13,219.9","13,219.9","13,346.6","13,156.5","33.74M","0.00%"
"11/10/2020","13,219.9","13,557.8","13,600.0","13,219.9","47.83M","-0.63%"
"11/09/2020","13,304.4","13,008.7","13,304.4","12,966.5","42.43M","3.62%"
"11/06/2020","12,839.8","12,797.5","12,966.5","12,755.3","31.07M","0.50%"
"11/05/2020","12,776.4","12,945.3","12,987.6","12,776.4","26.87M","-1.31%"
"11/04/2020","12,945.3","12,966.5","13,093.2","12,818.6","42.38M","-0.16%"
"11/03/2020","12,966.5","13,093.2","13,219.9","12,903.1","40.59M","0.33%"
"11/02/2020","12,924.2","12,903.1","12,966.5","12,818.6","24.06M","0.16%"
"10/30/2020","12,903.1","13,008.7","13,050.9","12,628.6","44.11M","-0.16%"
"10/29/2020","12,924.2","12,649.7","12,987.6","12,649.7","48.14M","0.66%"
"10/28/2020","12,839.8","13,156.5","13,367.7","12,755.3","59.45M","-3.18%"
"10/27/2020","13,262.1","12,924.2","13,388.8","12,903.1","58.57M","1.95%"
"10/26/2020","13,008.7","13,093.2","13,515.5","12,966.5","47.16M","-0.32%"
"10/23/2020","13,050.9","12,586.3","13,050.9","12,523.0","68.42M","4.39%"
"10/22/2020","12,501.9","12,248.5","12,501.9","12,206.2","30.28M","1.72%"
"10/21/2020","12,290.7","12,438.5","12,501.9","12,248.5","24.72M","-0.85%"
"10/20/2020","12,396.3","12,142.9","12,396.3","12,121.7","30.86M","1.56%"
"10/19/2020","12,206.2","12,311.8","12,354.0","12,185.1","25.34M","-0.69%"
"10/16/2020","12,290.7","12,332.9","12,459.6","12,227.3","40.12M","0.17%"
"10/15/2020","12,269.6","12,670.8","12,670.8","12,269.6","70.71M","2.47%"
"10/14/2020","11,973.9","11,805.0","11,973.9","11,741.6","32.99M","1.25%"
"10/13/2020","11,826.1","11,910.6","11,931.7","11,783.9","24.71M","-0.88%"
"10/12/2020","11,931.7","12,100.6","12,142.9","11,847.2","28.40M","-0.88%"
"10/09/2020","12,037.3","11,910.6","12,121.7","11,826.1","21.93M","1.42%"
"10/08/2020","11,868.3","11,826.1","11,868.3","11,699.4","42.25M","1.08%"
"10/07/2020","11,741.6","11,868.3","11,952.8","11,741.6","34.18M","-1.59%"
"10/06/2020","11,931.7","11,593.8","11,931.7","11,488.2","54.69M","3.29%"
"10/05/2020","11,551.6","11,340.4","11,572.7","11,340.4","29.63M","2.43%"
"10/02/2020","11,277.0","11,424.9","11,509.3","10,981.4","46.83M","-1.11%"
"10/01/2020","11,403.7","11,234.8","11,488.2","11,192.6","39.76M","2.27%"
"09/30/2020","11,150.3","11,129.2","11,213.7","11,023.6","30.08M","0.19%"
"09/29/2020","11,129.2","11,171.4","11,319.3","11,129.2","42.76M","-0.19%"
"09/28/2020","11,150.3","10,896.9","11,150.3","10,854.7","40.71M","2.52%"
"09/25/2020","10,875.8","10,896.9","10,896.9","10,770.2","23.38M","0.39%"
"09/24/2020","10,833.5","10,854.7","10,939.1","10,770.2","28.81M","-0.58%"
"09/23/2020","10,896.9","10,833.5","10,939.1","10,791.3","29.16M","0.98%"
"09/22/2020","10,791.3","10,770.2","10,854.7","10,728.0","35.41M","-0.58%"
"09/21/2020","10,854.7","10,939.1","10,960.3","10,812.4","26.95M","0.00%"
"09/18/2020","10,854.7","10,791.3","10,854.7","10,770.2","28.90M","1.18%"
"09/17/2020","10,728.0","10,453.4","10,770.2","10,432.3","61.99M","2.83%"
"09/16/2020","10,432.3","10,453.4","10,474.5","10,390.1","15.95M","0.00%"
"09/15/2020","10,432.3","10,453.4","10,537.9","10,411.2","20.52M","0.41%"
"09/14/2020","10,390.1","10,347.8","10,453.4","10,347.8","29.47M","0.61%"
"09/11/2020","10,326.7","10,369.0","10,411.2","10,326.7","27.04M","-0.41%"
"09/10/2020","10,369.0","10,432.3","10,495.7","10,347.8","28.05M","0.20%"
"09/09/2020","10,347.8","10,305.6","10,537.9","10,284.5","45.48M","-0.61%"
"09/08/2020","10,411.2","10,390.1","10,432.3","10,326.7","28.40M","0.61%"
"09/07/2020","10,347.8","10,559.0","10,601.2","10,347.8","33.21M","-1.80%"
"09/04/2020","10,537.9","10,411.2","10,601.2","10,411.2","43.60M","-0.20%"
"09/03/2020","10,559.0","10,559.0","10,643.5","10,516.8","33.72M","0.81%"
"09/01/2020","10,474.5","10,369.0","10,537.9","10,326.7","38.81M","1.02%"
"08/31/2020","10,369.0","10,221.1","10,474.5","10,221.1","30.89M","1.03%"
"08/28/2020","10,263.4","10,347.8","10,347.8","10,242.2","26.88M","0.00%"
"08/27/2020","10,263.4","10,221.1","10,284.5","10,178.9","20.39M","0.41%"
"08/26/2020","10,221.1","10,347.8","10,369.0","10,221.1","37.82M","-1.43%"
"08/25/2020","10,369.0","10,516.8","10,580.1","10,369.0","24.84M","-1.01%"
"08/24/2020","10,474.5","10,347.8","10,537.9","10,305.6","32.28M","1.85%"
"08/21/2020","10,284.5","10,178.9","10,305.6","10,157.8","20.69M","1.04%"
"08/20/2020","10,178.9","10,242.2","10,284.5","10,136.7","22.44M","-0.62%"
"08/19/2020","10,242.2","10,221.1","10,305.6","10,178.9","21.47M","0.41%"
"08/18/2020","10,200.0","10,305.6","10,305.6","10,178.9","11.89M","-0.62%"
"08/17/2020","10,263.4","10,157.8","10,263.4","10,115.5","19.53M","0.83%"
"08/14/2020","10,178.9","10,347.8","10,390.1","10,094.4","35.57M","-1.63%"
"08/13/2020","10,347.8","10,347.8","10,390.1","10,263.4","17.52M","0.82%"
"08/12/2020","10,263.4","10,263.4","10,347.8","10,178.9","20.45M","0.21%"
"08/11/2020","10,242.2","10,305.6","10,369.0","10,178.9","22.42M","-0.21%"
"08/10/2020","10,263.4","10,326.7","10,453.4","10,263.4","32.77M","0.41%"
"08/07/2020","10,221.1","10,136.7","10,263.4","10,115.5","28.18M","0.62%"
"08/06/2020","10,157.8","10,178.9","10,305.6","10,052.2","31.84M","-0.21%"
"08/05/2020","10,178.9","9,714.3","10,284.5","9,672.1","60.03M","4.78%"
"08/04/2020","9,714.3","9,798.8","9,841.0","9,629.8","25.68M","0.44%"
"08/03/2020","9,672.1","9,165.2","9,714.3","9,165.2","39.14M","5.53%"
"07/31/2020","9,165.2","9,059.6","9,313.0","9,059.6","17.74M","-1.81%"
"07/30/2020","9,334.2","9,249.7","9,418.6","9,228.6","26.31M","1.61%"
"07/29/2020","9,186.3","9,418.6","9,629.8","8,932.9","42.96M","-3.09%"
"07/28/2020","9,479.6","9,185.0","9,531.6","9,081.0","39.25M","5.39%"
"07/27/2020","8,994.4","9,029.1","9,410.3","8,942.4","51.12M","-3.35%"
"07/24/2020","9,306.3","9,704.9","9,722.3","9,115.7","59.18M","-4.79%"
"07/23/2020","9,774.3","9,739.6","9,774.3","9,601.0","28.29M","0.36%"
"07/22/2020","9,739.6","9,808.9","9,843.6","9,687.6","20.74M","0.00%"
"07/21/2020","9,739.6","9,739.6","9,791.6","9,635.6","32.59M","0.36%"
"07/20/2020","9,704.9","9,878.2","9,947.6","9,704.9","32.25M","-1.93%"
"07/17/2020","9,895.6","9,947.6","9,964.9","9,895.6","18.79M","-0.17%"
"07/16/2020","9,912.9","9,774.3","10,016.9","9,687.6","49.81M","1.96%"
"07/15/2020","9,722.3","9,774.3","9,843.6","9,722.3","18.24M","0.54%"
"07/14/2020","9,670.3","9,514.3","9,687.6","9,497.0","16.00M","0.90%"
"07/13/2020","9,583.6","9,549.0","9,652.9","9,445.0","40.87M","-0.36%"
"07/10/2020","9,618.3","9,704.9","9,791.6","9,566.3","40.19M","-1.42%"
"07/09/2020","9,756.9","9,739.6","9,808.9","9,687.6","21.10M","0.36%"
"07/08/2020","9,722.3","9,756.9","9,860.9","9,670.3","25.45M","-1.06%"
"07/07/2020","9,826.2","9,618.3","10,016.9","9,601.0","77.97M","2.72%"
"07/06/2020","9,566.3","9,601.0","9,618.3","9,514.3","27.14M","0.36%"
"07/03/2020","9,531.6","9,601.0","9,618.3","9,497.0","22.55M","-0.36%"
"07/02/2020","9,566.3","9,531.6","9,618.3","9,497.0","36.14M","0.73%"
"07/01/2020","9,497.0","9,358.3","9,531.6","9,323.7","30.14M","2.24%"
"06/30/2020","9,289.0","9,289.0","9,497.0","9,202.4","41.22M","0.56%"
"06/29/2020","9,237.0","9,323.7","9,358.3","9,098.4","34.41M","-2.02%"
"06/26/2020","9,427.6","9,497.0","9,566.3","9,358.3","26.03M","-0.37%"
"06/25/2020","9,462.3","9,254.3","9,635.6","9,202.4","67.86M","1.11%"
"06/24/2020","9,358.3","9,358.3","9,479.6","9,289.0","18.12M","0.00%"
"06/23/2020","9,358.3","9,462.3","9,601.0","9,271.7","31.64M","-1.10%"
"06/22/2020","9,462.3","9,497.0","9,635.6","9,341.0","27.05M","-0.18%"
"06/19/2020","9,479.6","9,358.3","9,479.6","9,358.3","29.28M","2.05%"
"06/18/2020","9,289.0","8,994.4","9,306.3","8,959.7","25.17M","2.10%"
"06/17/2020","9,098.4","9,081.0","9,167.7","8,977.1","19.64M","0.19%"
"06/16/2020","9,081.0","9,011.7","9,150.4","8,890.4","25.09M","3.15%"
"06/15/2020","8,803.8","9,115.7","9,185.0","8,786.4","31.50M","-4.15%"
"06/12/2020","9,185.0","8,491.8","9,185.0","8,491.8","52.49M","3.92%"
"06/11/2020","8,838.4","9,306.3","9,410.3","8,838.4","63.59M","-5.56%"
"06/10/2020","9,358.3","9,358.3","9,497.0","9,237.0","27.44M","-0.37%"
"06/09/2020","9,393.0","9,687.6","9,704.9","9,341.0","51.97M","-2.17%"
"06/08/2020","9,601.0","9,531.6","9,739.6","9,462.3","47.66M","2.40%"
"06/05/2020","9,375.7","9,185.0","9,462.3","9,081.0","37.62M","1.69%"
"06/04/2020","9,219.7","9,358.3","9,497.0","9,219.7","37.50M","-1.30%"
"06/03/2020","9,341.0","9,375.7","9,427.6","9,219.7","33.41M","-0.37%"
"06/02/2020","9,375.7","9,635.6","9,635.6","9,341.0","31.94M","-2.17%"
"06/01/2020","9,583.6","9,635.6","9,635.6","9,514.3","22.30M","0.91%"
"05/29/2020","9,497.0","9,462.3","9,601.0","9,358.3","34.97M","0.74%"
"05/28/2020","9,427.6","9,531.6","9,566.3","9,323.7","40.27M","0.00%"
"05/27/2020","9,427.6","9,912.9","9,912.9","9,427.6","54.98M","-4.23%"
"05/26/2020","9,843.6","9,479.6","9,843.6","9,462.3","31.98M","4.03%"
"05/25/2020","9,462.3","9,531.6","9,635.6","9,410.3","31.05M","0.18%"
"05/22/2020","9,445.0","9,133.0","9,514.3","9,098.4","45.18M","2.83%"
"05/21/2020","9,185.0","9,133.0","9,202.4","9,046.4","31.17M","0.19%"
"05/20/2020","9,167.7","9,011.7","9,219.7","8,890.4","32.20M","1.15%"
"05/19/2020","9,063.7","9,150.4","9,306.3","9,029.1","52.38M","4.18%"
"05/18/2020","8,699.8","8,474.5","8,699.8","8,318.5","37.51M","6.81%"
"05/15/2020","8,145.2","8,301.2","8,335.8","8,110.6","22.05M","-1.88%"
"05/14/2020","8,301.2","8,249.2","8,353.2","8,214.5","18.12M","-0.62%"
"05/13/2020","8,353.2","8,127.9","8,387.8","8,075.9","26.71M","1.90%"
"05/12/2020","8,197.2","8,197.2","8,283.9","8,110.6","29.27M","-1.25%"
"05/11/2020","8,301.2","8,214.5","8,353.2","8,075.9","20.07M","2.35%"
"05/08/2020","8,110.6","8,249.2","8,370.5","8,110.6","34.71M","-0.85%"
"05/07/2020","8,179.9","7,729.3","8,179.9","7,729.3","40.96M","6.31%"
"05/06/2020","7,694.6","7,469.3","7,694.6","7,452.0","21.19M","3.74%"
"05/05/2020","7,417.3","7,417.3","7,504.0","7,382.7","16.39M","1.90%"
"05/04/2020","7,278.7","7,452.0","7,469.3","7,278.7","13.44M","-2.33%"
"04/29/2020","7,452.0","7,417.3","7,521.3","7,278.7","20.70M","0.47%"
"04/28/2020","7,417.3","7,625.3","7,660.0","7,365.4","21.37M","-2.51%"
"04/27/2020","7,608.0","7,712.0","7,833.3","7,573.3","18.45M","-0.68%"
"04/24/2020","7,660.0","7,521.3","7,694.6","7,382.7","23.08M","2.31%"
"04/23/2020","7,486.7","7,382.7","7,608.0","7,382.7","23.20M","3.85%"
"04/22/2020","7,209.4","7,105.4","7,382.7","7,036.1","30.69M","2.97%"
"04/21/2020","7,001.4","7,192.0","7,365.4","6,984.1","33.18M","-4.72%"
"04/20/2020","7,348.0","7,278.7","7,452.0","7,122.7","26.19M","2.42%"
"04/17/2020","7,174.7","7,018.7","7,209.4","7,001.4","24.52M","2.22%"
"04/16/2020","7,018.7","6,914.8","7,070.7","6,845.4","18.53M","0.75%"
"04/15/2020","6,966.8","6,932.1","7,036.1","6,914.8","16.57M","0.75%"
"04/14/2020","6,914.8","6,689.5","6,914.8","6,654.8","24.31M","3.10%"
"04/13/2020","6,706.8","6,516.2","6,758.8","6,481.5","25.13M","2.93%"
"04/10/2020","6,516.2","6,412.2","6,585.5","6,342.9","15.45M","1.35%"
"04/09/2020","6,429.5","6,516.2","6,585.5","6,429.5","19.83M","-0.80%"
"04/08/2020","6,481.5","6,377.5","6,516.2","6,342.9","14.20M","-1.58%"
"04/07/2020","6,585.5","6,602.8","6,620.2","6,325.5","21.28M","0.80%"
"04/06/2020","6,533.5","6,290.9","6,533.5","6,204.2","28.38M","6.80%"
"04/03/2020","6,117.6","5,978.9","6,134.9","5,961.6","18.08M","2.32%"
"04/01/2020","5,978.9","5,788.3","6,065.6","5,771.0","13.51M","2.37%"
"03/31/2020","5,840.3","5,667.0","6,013.6","5,285.7","31.03M","3.06%"
"03/30/2020","5,667.0","5,303.1","5,788.3","5,285.7","30.22M","0.93%"
"03/27/2020","5,615.0","5,857.6","5,892.3","5,476.4","37.37M","-4.42%"
"03/26/2020","5,875.0","6,082.9","6,100.2","5,857.6","23.67M","-4.78%"
"03/25/2020","6,169.6","6,186.9","6,186.9","6,030.9","21.57M","4.09%"
"03/24/2020","5,926.9","5,892.3","6,013.6","5,771.0","38.45M","-1.16%"
"03/23/2020","5,996.3","6,030.9","6,238.9","5,996.3","35.99M","-6.99%"
"03/20/2020","6,446.8","6,672.1","6,689.5","6,446.8","37.25M","-2.87%"
"03/19/2020","6,637.5","6,724.1","6,758.8","6,550.8","21.61M","-2.79%"
"03/18/2020","6,828.1","6,724.1","6,966.8","6,706.8","28.90M","2.60%"
"03/17/2020","6,654.8","6,446.8","6,689.5","6,446.8","16.83M","0.52%"
"03/16/2020","6,620.2","6,654.8","6,880.1","6,568.2","25.81M","0.26%"
"03/13/2020","6,602.8","6,256.2","6,828.1","6,221.6","35.68M","-1.04%"
"03/12/2020","6,672.1","6,776.1","6,862.8","6,637.5","36.25M","-6.33%"
"03/11/2020","7,122.7","7,521.3","7,556.0","6,984.1","23.71M","-5.08%"
"03/10/2020","7,504.0","7,105.4","7,538.7","7,105.4","22.62M","3.84%"
"03/09/2020","7,226.7","7,226.7","7,469.3","7,226.7","46.06M","-6.92%"
"03/06/2020","7,763.9","7,746.6","7,781.3","7,712.0","8.44M","0.22%"
"03/05/2020","7,746.6","7,833.3","7,850.6","7,746.6","7.21M","0.00%"
"03/04/2020","7,746.6","7,763.9","7,833.3","7,746.6","8.19M","0.22%"
"03/03/2020","7,729.3","7,902.6","7,902.6","7,729.3","12.26M","0.00%"
"03/02/2020","7,729.3","7,694.6","7,798.6","7,694.6","11.00M","-0.22%"
"02/28/2020","7,746.6","7,815.9","7,902.6","7,712.0","18.30M","-2.61%"
"02/27/2020","7,954.6","7,867.9","7,989.2","7,867.9","9.22M","0.88%"
"02/26/2020","7,885.3","7,885.3","7,971.9","7,867.9","12.52M","-1.52%"
"02/25/2020","8,006.6","7,833.3","8,006.6","7,833.3","14.74M","1.76%"
"02/24/2020","7,867.9","7,885.3","8,023.9","7,867.9","35.97M","-3.61%"
"02/21/2020","8,162.5","8,231.9","8,249.2","8,145.2","12.55M","-0.84%"
"02/20/2020","8,231.9","8,127.9","8,231.9","8,058.6","14.53M","2.15%"
"02/19/2020","8,058.6","8,075.9","8,127.9","8,006.6","15.24M","-0.21%"
"02/18/2020","8,075.9","8,266.5","8,266.5","8,075.9","20.73M","-1.89%"
"02/17/2020","8,231.9","8,214.5","8,266.5","8,179.9","7.55M","0.21%"
"02/14/2020","8,214.5","8,179.9","8,231.9","8,093.2","14.04M","0.00%"
"02/13/2020","8,214.5","8,231.9","8,283.9","8,179.9","14.63M","-0.42%"
"02/12/2020","8,249.2","8,145.2","8,370.5","8,127.9","26.64M","0.85%"
"02/11/2020","8,179.9","8,474.5","8,526.5","8,127.9","34.89M","-3.08%"
"02/10/2020","8,439.8","8,318.5","8,543.8","8,301.2","13.33M","0.00%"
"02/07/2020","8,439.8","8,734.4","8,769.1","8,387.8","22.57M","-3.37%"
"02/06/2020","8,734.4","8,439.8","8,734.4","8,422.5","25.61M","3.07%"
"02/05/2020","8,474.5","8,613.1","8,665.1","8,387.8","19.29M","-0.61%"
"02/04/2020","8,526.5","8,543.8","8,595.8","8,353.2","22.48M","0.20%"
"02/03/2020","8,509.1","8,075.9","8,595.8","7,867.9","33.58M","1.87%"
"01/31/2020","8,353.2","8,665.1","8,769.1","8,353.2","30.57M","-4.74%"
"01/30/2020","8,769.1","8,855.8","8,977.1","8,647.8","36.22M","-3.80%"
"01/22/2020","9,115.7","8,959.7","9,150.4","8,959.7","24.80M","1.74%"
"01/21/2020","8,959.7","8,925.1","9,011.7","8,855.8","16.43M","1.37%"
"01/20/2020","8,838.4","8,665.1","8,838.4","8,561.1","15.88M","2.00%"
"01/17/2020","8,665.1","8,769.1","8,890.4","8,630.5","17.59M","-1.19%"
"01/16/2020","8,769.1","8,665.1","8,786.4","8,647.8","19.06M","0.60%"
"01/15/2020","8,717.1","8,682.4","8,786.4","8,630.5","16.35M","0.60%"
"01/14/2020","8,665.1","8,405.2","8,682.4","8,387.8","26.59M","3.09%"
"01/13/2020","8,405.2","8,387.8","8,457.2","8,353.2","12.39M","0.21%"
"01/10/2020","8,387.8","8,353.2","8,509.1","8,335.8","27.82M","0.83%"
"01/09/2020","8,318.5","8,179.9","8,370.5","8,179.9","12.82M","2.35%"
"01/08/2020","8,127.9","8,145.2","8,197.2","8,023.9","17.85M","-1.05%"
"01/07/2020","8,214.5","8,353.2","8,387.8","8,179.9","13.54M","-1.25%"
"01/06/2020","8,318.5","8,318.5","8,405.2","8,266.5","14.93M","-0.62%"
"01/03/2020","8,370.5","8,387.8","8,439.8","8,335.8","21.77M","0.63%"
"01/02/2020","8,318.5","8,145.2","8,318.5","8,093.2","11.77M","2.13%"
"12/31/2019","8,145.2","8,197.2","8,214.5","8,093.2","8.00M","-0.63%"
"12/30/2019","8,197.2","8,197.2","8,266.5","8,145.2","8.17M","0.42%"
"12/27/2019","8,162.5","7,971.9","8,162.5","7,919.9","11.62M","2.39%"
"12/26/2019","7,971.9","8,075.9","8,075.9","7,971.9","8.36M","-0.65%"
"12/25/2019","8,023.9","8,041.2","8,110.6","8,023.9","6.61M","-0.22%"
"12/24/2019","8,041.2","7,989.2","8,075.9","7,954.6","8.95M","0.65%"
"12/23/2019","7,989.2","8,023.9","8,145.2","7,954.6","11.14M","0.22%"
"12/20/2019","7,971.9","7,954.6","8,058.6","7,902.6","15.05M","0.88%"
"12/19/2019","7,902.6","7,815.9","8,006.6","7,815.9","15.99M","1.11%"
"12/18/2019","7,815.9","8,023.9","8,023.9","7,798.6","21.09M","-2.59%"
"12/17/2019","8,023.9","8,231.9","8,266.5","7,937.2","27.43M","-2.53%"
"12/16/2019","8,231.9","8,249.2","8,283.9","8,162.5","14.23M","-0.21%"
"12/13/2019","8,249.2","8,387.8","8,491.8","8,249.2","26.34M","-1.65%"
"12/12/2019","8,387.8","8,422.5","8,457.2","8,353.2","11.54M","-0.82%"
"12/11/2019","8,457.2","8,422.5","8,457.2","8,283.9","15.02M","0.00%"
"12/10/2019","8,457.2","8,387.8","8,509.1","8,353.2","28.25M","0.83%"
"12/09/2019","8,387.8","8,266.5","8,474.5","8,266.5","21.97M","1.47%"
"12/06/2019","8,266.5","8,006.6","8,283.9","8,006.6","19.81M","3.25%"
"12/05/2019","8,006.6","8,093.2","8,127.9","7,989.2","14.41M","-1.49%"
"12/04/2019","8,127.9","8,110.6","8,179.9","8,093.2","13.66M","0.00%"
"12/03/2019","8,127.9","7,954.6","8,214.5","7,867.9","25.94M","2.18%"
"12/02/2019","7,954.6","7,919.9","8,041.2","7,919.9","25.29M","0.44%"
"11/29/2019","7,919.9","7,833.3","7,954.6","7,781.3","17.62M","1.11%"
"11/28/2019","7,833.3","7,833.3","7,867.9","7,781.3","10.44M","0.00%"
"11/27/2019","7,833.3","7,885.3","7,902.6","7,815.9","9.80M","-0.22%"
"11/26/2019","7,850.6","7,746.6","7,902.6","7,746.6","15.26M","1.80%"
"11/25/2019","7,712.0","7,677.3","7,746.6","7,625.3","11.77M","0.68%"
"11/22/2019","7,660.0","7,694.6","7,746.6","7,625.3","16.03M","0.45%"
"11/21/2019","7,625.3","7,729.3","7,746.6","7,625.3","20.85M","-1.79%"
"11/20/2019","7,763.9","7,902.6","7,902.6","7,712.0","19.35M","-1.75%"
"11/19/2019","7,902.6","7,954.6","7,954.6","7,867.9","11.59M","-0.44%"
"11/18/2019","7,937.2","7,867.9","7,971.9","7,867.9","10.66M","1.10%"
"11/15/2019","7,850.6","7,850.6","7,902.6","7,815.9","9.54M","0.00%"
"11/14/2019","7,850.6","7,850.6","7,919.9","7,798.6","15.36M","0.00%"
"11/13/2019","7,850.6","8,006.6","8,023.9","7,850.6","18.11M","-1.52%"
"11/12/2019","7,971.9","7,885.3","8,006.6","7,815.9","18.22M","0.88%"
"11/11/2019","7,902.6","7,833.3","8,006.6","7,833.3","22.24M","0.44%"
"11/08/2019","7,867.9","7,867.9","7,902.6","7,798.6","14.68M","0.00%"
"11/07/2019","7,867.9","7,677.3","7,885.3","7,660.0","36.81M","3.18%"
"11/06/2019","7,625.3","7,625.3","7,677.3","7,608.0","12.58M","0.46%"
"11/05/2019","7,590.6","7,556.0","7,677.3","7,538.7","15.34M","0.69%"
"11/04/2019","7,538.7","7,660.0","7,694.6","7,521.3","16.79M","-0.68%"
"11/01/2019","7,590.6","7,590.6","7,660.0","7,556.0","11.29M","0.46%"
"10/31/2019","7,556.0","7,625.3","7,642.6","7,521.3","16.03M","-0.91%"
"10/30/2019","7,625.3","7,712.0","7,712.0","7,625.3","8.52M","-0.90%"
"10/29/2019","7,694.6","7,694.6","7,781.3","7,660.0","14.86M","0.00%"
"10/28/2019","7,694.6","7,556.0","7,729.3","7,504.0","20.24M","1.83%"
"10/25/2019","7,556.0","7,625.3","7,625.3","7,538.7","6.61M","-0.91%"
"10/24/2019","7,625.3","7,590.6","7,660.0","7,573.3","14.30M","0.69%"
"10/23/2019","7,573.3","7,486.7","7,660.0","7,486.7","19.17M","1.16%"
"10/22/2019","7,486.7","7,348.0","7,504.0","7,348.0","11.39M","1.89%"
"10/21/2019","7,348.0","7,417.3","7,434.7","7,348.0","8.81M","-0.93%"
"10/18/2019","7,417.3","7,469.3","7,469.3","7,382.7","6.36M","0.00%"
"10/17/2019","7,417.3","7,382.7","7,504.0","7,382.7","13.43M","0.47%"
